Predicted_Tags,True_Tags,Local_Recall
c#,iphone/objective-c/cocoa,0.0
asp.net/c#,asp.net-mvc,0.0
c++/c/c#,c/arrays,0.5
.net,.net,1.0
sql/sql-server,sql/oracle,0.5
php/mysql,php,1.0
c#/winforms/.net,c#/winforms,1.0
sql/linq/c#/linq-to-sql,sql/linq,1.0
xml,java/xml,0.5
c#,iphone/cocoa-touch,0.0
.net/windows,windows,1.0
c#,c#,1.0
c#/.net,c#/.net,1.0
iphone/cocoa-touch,iphone/cocoa/cocoa-touch,0.6666666666666666
asp.net/iis/sharepoint/c#,sharepoint,1.0
javascript,javascript/jquery,0.5
java/windows,java/windows,1.0
svn,svn,1.0
c#/.net,.net/database,0.5
c#,flex/flash/actionscript-3,0.0
html,html/xml,0.5
c#,php,0.0
c++/objective-c,cocoa,0.0
ruby-on-rails/ruby,ruby-on-rails,1.0
c#,asp.net/visual-studio,0.0
c#,iphone/cocoa-touch,0.0
python,python,1.0
java/c#,java,1.0
xml/java,java,1.0
java/design-patterns,java,1.0
sql-server,.net/sql-server/sql-server-2005/web-services,0.25
javascript/asp.net/asp.net-mvc,c#/javascript/asp.net-mvc/arrays,0.5
iphone,iphone,1.0
c#,actionscript-3,0.0
c#,.net/vb.net/optimization/.net-3.5,0.0
perl/php/java,eclipse/perl,0.5
c#,unit-testing,0.0
jquery/javascript,jquery,1.0
c#,sql/database-design,0.0
c#,php,0.0
silverlight/c#,c#,1.0
c++/c,c++/macos,0.5
asp.net,.net/asp.net,0.5
c++,c++/linux/unit-testing,0.3333333333333333
iphone,iphone/objective-c/cocoa-touch,0.3333333333333333
iphone/.net,iphone,1.0
asp.net/visual-studio-2008/visual-studio,c#/asp.net/vb.net,0.3333333333333333
c#,internet-explorer,0.0
php,php/oop,0.5
html/css,css,1.0
c#,database/database-design,0.0
c#,c#/winforms,0.5
sql-server/sql,sql/sql-server/database/sql-server-2005,0.5
c#,sql-server/tsql/reporting-services,0.0
unix,unix,1.0
c#,php,0.0
windows/c++,windows/perl,0.5
html/ajax/javascript,ajax,1.0
php/mysql,php/mysql,1.0
java/php,java,1.0
java,java,1.0
java/eclipse,java,1.0
c#/design-patterns/oop,c#/asp.net-mvc/oop,0.6666666666666666
iphone,iphone/cocoa-touch,0.5
python,python,1.0
c++,c++,1.0
sql/sql-server,database-design,0.0
hibernate/sql,sql/hibernate,1.0
linux/windows/c++,windows/linux,1.0
windows/c#/.net,c#/.net/windows/winapi,0.75
regex,jquery/regex,0.5
sql-server/sql,sql-server,1.0
c#/.net/java,java,1.0
php/apache/mysql,php/mysql/apache,1.0
windows/python,python/windows/linux,0.6666666666666666
jquery/image,javascript,0.0
c#,asp.net-mvc/iis/networking,0.0
bash,bash,1.0
ruby/python/ruby-on-rails,ruby,1.0
css/html,html/css,1.0
sql,sql/mysql,0.5
objective-c,iphone/objective-c,0.5
wcf/web-services/c#/.net,c#/web-services/wcf,1.0
sql-server/sql-server-2005,sql-server,1.0
java,java/string,0.5
c#,php,0.0
c++/debugging,c++,1.0
web-services/c#,.net/web-services,0.5
mysql/php/sql-server,php/mysql/sql-server,1.0
c#/.net,c#/sockets,0.5
c#,testing,0.0
c#,ruby-on-rails,0.0
c++,c++,1.0
xml,xml,1.0
c#/.net,c#/sockets,0.5
php,php,1.0
linq/linq-to-sql/c#/.net,linq-to-sql,1.0
php,php,1.0
.net,web-services,0.0
php,php,1.0
php,php/image,0.5
c#/.net,visual-studio,0.0
regex/c#,c#/.net/regex,0.6666666666666666
jquery/javascript/user-interface/css,javascript/jquery,1.0
c#,c#/.net,0.5
c#,java,0.0
asp.net/c#,asp.net/iis,0.5
c++,c,0.0
asp.net-mvc,asp.net/asp.net-mvc,0.5
wcf/silverlight/c#/.net,wcf/silverlight/image,0.6666666666666666
javascript/c#,javascript/optimization,0.5
c#/.net,c#/.net,1.0
java,java,1.0
firefox/python,python/firefox,1.0
asp.net/c#/.net,c#,1.0
iphone/cocoa-touch/objective-c,iphone,1.0
c#,sql/sql-server,0.0
sql,sql/sql-server/performance,0.3333333333333333
java,java/javascript/html,0.3333333333333333
sockets/networking/c#,sockets,1.0
asp.net/javascript,c#/.net/asp.net/javascript/html,0.4
c#,c#,1.0
mysql/iphone/php/objective-c,mysql/xml/iphone,0.6666666666666666
c/string/c++,c,1.0
linux,linux,1.0
c#/iis,.net,0.0
.net/c#,.net,1.0
c#,language-agnostic,0.0
php/sql,php,1.0
c#/.net,c#/.net/xml,0.6666666666666666
sql-server,sql-server-2005,0.0
php,php,1.0
sql,sql-server,0.0
c#,flash/actionscript-3,0.0
ruby-on-rails/jquery/ruby,jquery/ruby-on-rails/ajax,0.6666666666666666
python,python,1.0
c#,perl/string,0.0
c#,asp.net-mvc,0.0
java,java,1.0
c#/.net,c#/.net,1.0
mysql/php/sql,php/mysql,1.0
python,python,1.0
c#/.net,c#,1.0
wpf,.net/wpf,0.5
php/html,php/html,1.0
oracle/sql/sql-server,sql/oracle,1.0
java,unit-testing/testing,0.0
jquery/javascript,javascript,1.0
iphone,iphone,1.0
c#/asp.net/web-services/.net,wcf/web-services/version-control,0.3333333333333333
wpf/c#/.net,wpf,1.0
c#/.net,unit-testing/.net-3.5,0.0
iphone,iphone,1.0
wpf/c#/.net,wpf,1.0
windows/c++,c/windows,0.5
c#/.net,flash/actionscript-3,0.0
sql/sql-server,java/string,0.0
xml/string,xml/perl,0.5
flex,flex,1.0
c#,c#/excel,0.5
html,html,1.0
c#/winforms/.net/multithreading,c#/.net/multithreading,1.0
c#,forms,0.0
c#/.net,c#/multithreading,0.5
wpf/data-binding/.net/c#,wpf,1.0
java/php/arrays,java/string,0.5
c#/c++,c#/design-patterns,0.5
sharepoint,sharepoint,1.0
wcf/c#/.net/windows,wcf,1.0
c#/.net,c#/windows,0.5
django/python,python/django,1.0
delphi,delphi,1.0
c#,c#/oop,0.5
xml/parsing/php/c#,php/xml,1.0
python/algorithm,python,1.0
sql/sql-server,sql/sql-server,1.0
sql,java/sql,0.5
c#,sharepoint,0.0
nhibernate,nhibernate,1.0
c#/winforms/.net,c#/winforms,1.0
sql-server/.net/sql/c#,sql-server,1.0
java,java,1.0
visual-studio-2008,delphi,0.0
mysql/sql,mysql,1.0
c#/.net,c#,1.0
c#,web-services/exception,0.0
image/c#/.net,.net/windows,0.5
php/mysql,php/mysql,1.0
php/regex,php/string,0.5
javascript,.net/ajax,0.0
linux,linux,1.0
c#/.net,c#/parsing,0.5
.net/c++,c++/visual-studio-2005,0.5
javascript/php,javascript,1.0
java,java,1.0
javascript,javascript,1.0
xml/c#,xml,1.0
flex,flex/image,0.5
python,python/performance,0.5
svn,visual-studio/svn,0.5
vb.net/.net/c#,vb.net/reflection,0.5
c#,c#,1.0
java/c#,java,1.0
asp.net-mvc/asp.net/c#/.net,asp.net-mvc,1.0
asp.net/c#,asp.net,1.0
php,c#/php,0.5
sql,sql,1.0
svn/windows,svn,1.0
python/django,django,1.0
sql-server,sql-server/performance,0.5
c/c++,c++,1.0
ruby-on-rails,ruby-on-rails/ruby,0.5
xml/c#/sql-server,sql/xml,0.5
javascript,javascript/html,0.5
sql/oracle/sql-server/c#,sql/database/oracle,0.6666666666666666
asp.net/.net/c#,version-control,0.0
c#/.net,nhibernate,0.0
winapi/c,sockets,0.0
c#/.net,wcf/exception,0.0
java/c#,java/multithreading,0.5
sql-server,flash,0.0
flex,actionscript-3/flex,0.5
c#/.net/asp.net-mvc,asp.net-mvc/linq-to-sql,0.5
c#,c#,1.0
sharepoint,sharepoint,1.0
java,java,1.0
image/flash,actionscript-3,0.0
linq/linq-to-sql/c#/.net/sql,sql-server/linq/linq-to-sql,0.6666666666666666
c#,excel,0.0
oracle,c#/oracle,0.5
iphone,iphone,1.0
c#,actionscript-3/flex,0.0
javascript/c#,javascript,1.0
jquery,jquery,1.0
python,python,1.0
c#,php/mysql/performance,0.0
user-interface/multithreading/c#,c#/.net/multithreading/user-interface,0.75
java/eclipse,eclipse,1.0
sql-server,sql-server,1.0
excel,excel,1.0
sharepoint,sharepoint,1.0
sql-server/sql-server-2005/database/sql,sql-server,1.0
excel,excel,1.0
sql-server,sql-server,1.0
c#/multithreading,c#/.net/multithreading,0.6666666666666666
sql-server/sql-server-2005/sql/tsql,sql-server,1.0
sql,python,0.0
css,visual-c++,0.0
python,python,1.0
javascript,ruby-on-rails,0.0
wpf,c#/wpf/data-binding,0.3333333333333333
c#,iphone/image,0.0
javascript,javascript/html,0.5
linux/java,java,1.0
python/ruby,python/ruby,1.0
c#,excel,0.0
iphone,iphone,1.0
c#,c#/.net,0.5
iphone/cocoa-touch,iphone/objective-c/cocoa-touch,0.6666666666666666
c#/macos,bash/macos,0.5
asp.net/c#,asp.net,1.0
php/mysql,php,1.0
java,java,1.0
python,python/sql,0.5
python,python,1.0
c#,objective-c/cocoa/macos/user-interface,0.0
delphi,delphi,1.0
ajax/javascript,javascript/html,0.5
c#,c#,1.0
java/c#,java/performance,0.5
c++/eclipse,eclipse,1.0
c#/c++,java/arrays,0.0
asp.net,asp.net,1.0
email/c#,asp.net,0.0
algorithm,windows/winapi,0.0
.net,ruby-on-rails/ruby,0.0
visual-studio/visual-c++/visual-studio-2008/c++,c++/visual-studio-2005,0.5
mysql/sql,mysql,1.0
c++/visual-studio,windows,0.0
asp.net-mvc,asp.net-mvc,1.0
windows/c#/.net/winforms,c#/winforms,1.0
c#,.net,0.0
c#,iphone/objective-c,0.0
c#,visual-studio-2005,0.0
vb.net/asp.net/.net,sharepoint,0.0
javascript,javascript,1.0
javascript/java/asp.net,java/html,0.5
sql/sql-server,sql-server/sql-server-2005/tsql,0.3333333333333333
php,php,1.0
c#,java,0.0
.net/c#,.net,1.0
c#/.net,c#/.net,1.0
html/css,html/internet-explorer,0.5
python,python,1.0
c#/c++,language-agnostic,0.0
cocoa/objective-c,objective-c/cocoa,1.0
nhibernate/c#,nhibernate,1.0
c#,security,0.0
php,php,1.0
tsql/sql-server,linq-to-sql,0.0
iphone/cocoa-touch/objective-c,iphone,1.0
c#,delphi,0.0
c#/c++/.net,c#/.net,1.0
java/c#,c#/java/flash,0.6666666666666666
web-services/.net/java,java/web-services,1.0
c#/.net,wcf/multithreading,0.0
excel/.net/c#,excel/visual-studio,0.5
delphi,delphi/string,0.5
database/sql-server,.net,0.0
java/c#,java,1.0
javascript,javascript,1.0
c#,sql,0.0
c++,c++,1.0
c#/.net,c#/.net,1.0
delphi,database/delphi/oop,0.3333333333333333
python/email,python,1.0
c#,cocoa,0.0
sql/sql-server/database/sql-server-2005,database/database-design,0.5
c++/windows/c#,c++,1.0
ruby-on-rails/ruby,ruby-on-rails,1.0
c#,algorithm,0.0
mysql/php,c++/mysql,0.5
css/html/javascript,javascript/firefox,0.5
wpf/c#/data-binding,c#/data-binding,1.0
c#,user-interface,0.0
asp.net/javascript,asp.net,1.0
visual-studio/internet-explorer/windows/visual-studio-2008/debugging,visual-studio-2008,1.0
c#/.net,testing/design,0.0
c#/.net,c#/.net,1.0
wcf/windows/c#/.net,wcf,1.0
css/html/jquery,html,1.0
c#,.net,0.0
python/html,python/html/ruby,0.6666666666666666
ruby,ruby,1.0
python,python,1.0
c#,asp.net/vb.net/unit-testing/stored-procedures,0.0
jquery/css/javascript/html,jquery,1.0
c#,jquery,0.0
mysql,sql,0.0
javascript,javascript,1.0
mysql,mysql,1.0
ruby/ruby-on-rails,ruby-on-rails/ruby,1.0
oracle,oracle,1.0
linux,ruby-on-rails,0.0
svn,svn,1.0
sql-server,sql-server/sql-server-2005,0.5
asp.net/c#/data-binding,c#/asp.net/data-binding,1.0
visual-studio/visual-studio-2008/visual-c++/c++,c++/visual-studio/visual-studio-2008/visual-c++,1.0
c#/.net,multithreading/events,0.0
linq-to-sql/sql/linq/.net/sql-server,linq/linq-to-sql,1.0
asp.net/iis/c#/.net,asp.net/iis,1.0
python,python,1.0
django/python,django,1.0
sql-server/sql-server-2005,sql/sql-server-2005/stored-procedures/sockets,0.25
asp.net/asp.net-mvc/c#,c#/.net/asp.net-mvc/unit-testing,0.5
hibernate/java,java/sql/hibernate,0.6666666666666666
c#,c#/.net,0.5
c++/c,c++,1.0
c#,visual-studio,0.0
ruby-on-rails/windows,ruby-on-rails/windows/ruby,0.6666666666666666
c#/.net,.net,1.0
c#,asp.net,0.0
asp.net/c#,c#/asp.net/data-binding,0.6666666666666666
excel,excel,1.0
ajax/asp.net,asp.net/css/ajax,0.6666666666666666
c#,c/networking/sockets,0.0
wpf/c#/data-binding,c#/.net/wpf/visual-studio/data-binding,0.6
c#,ruby-on-rails,0.0
c#/reflection,c#,1.0
.net,reporting-services,0.0
c,c/linux,0.5
sql-server/c#/sql,sql/sql-server/tsql,0.6666666666666666
java/eclipse,java/eclipse,1.0
oracle/python/database,python/oracle,1.0
c#,flash/actionscript-3/performance,0.0
image,html/image,0.5
email/html,html/email/testing,0.6666666666666666
svn,svn,1.0
php,php/file,0.5
database/c#/sql,c#,1.0
asp.net-mvc/c#/.net,asp.net-mvc,1.0
c#,sql/ruby-on-rails,0.0
django,python/django,0.5
sql-server/sql/.net,sql-server,1.0
hibernate/java,hibernate,1.0
sql/java/c#,java,1.0
css/html/javascript/jquery,css,1.0
java/image,java/image,1.0
c#/.net,.net/file,0.5
html/javascript,firefox,0.0
asp.net-mvc/design-patterns,php/design-patterns,0.5
c#,iphone/objective-c,0.0
iphone/java,iphone/objective-c,0.5
svn,svn,1.0
asp.net/c#,asp.net/css,0.5
c#/.net,c#/.net,1.0
debugging/.net,c#/iis,0.0
c#/sql-server/sql-server-2005/.net,sql-server/sql-server-2005,1.0
c#/.net/visual-studio,visual-studio-2005,0.0
linq/c#/linq-to-sql/.net,c#/linq/linq-to-sql,1.0
asp.net-mvc/asp.net,asp.net/asp.net-mvc,1.0
c++/c#,c++/design-patterns,0.5
wcf/.net/c#,c#/.net/asp.net/wcf/web-services,0.6
c#,objective-c,0.0
c,c++,0.0
image/c#/.net,image,1.0
java,java,1.0
mysql/sql,mysql,1.0
c#/.net,c#/linq,0.5
php,php,1.0
c#/c++,c#,1.0
user-interface/.net/c#/c++,c#/windows/user-interface,0.6666666666666666
c#/.net,c#/.net,1.0
c#,objective-c/iphone,0.0
javascript/asp.net/ajax,asp.net/javascript/ajax/debugging,0.75
c#,flex/flash/actionscript-3,0.0
design-patterns/c#,c/design-patterns,0.5
javascript/xml,javascript/xml,1.0
css/html,html/css,1.0
c#,language-agnostic,0.0
algorithm,algorithm,1.0
security,.net,0.0
mysql/php/sql,java/sql/mysql/security,0.5
java,java,1.0
c#/asp.net,c#/.net/winforms,0.3333333333333333
delphi,oracle/delphi,0.5
excel/c#,excel,1.0
mysql,sql/mysql,0.5
jquery/javascript/ruby-on-rails,jquery/ruby-on-rails,1.0
sql-server/c#,sql-server,1.0
database/sql,.net,0.0
c#/.net/events,c#/events,1.0
c#/.net,c#/wpf,0.5
flex/actionscript-3,flex/actionscript-3,1.0
c#,python,0.0
php/apache,php,1.0
wcf/c#/.net,.net/wcf,1.0
c#,c++/winapi,0.0
java,xml,0.0
sql/c#/sql-server,sql/sql-server-2005,0.5
image/c#,c#/image,1.0
actionscript-3/flash/flex,flash/actionscript-3,1.0
c#,c#,1.0
c#,linux,0.0
xml/c#/.net,c#/.net/xml,1.0
c#/.net/c++,c#/c++,1.0
xml,xml,1.0
python,python,1.0
c#,sql/sql-server/database,0.0
python/windows,windows,1.0
c#,c++/visual-c++,0.0
sql-server/database/sql,performance,0.0
c/c++,c,1.0
ruby-on-rails/ruby,ruby-on-rails/optimization,0.5
c#,asp.net,0.0
sql/sql-server/sql-server-2005/tsql,sql/sql-server-2005,1.0
sql,sql,1.0
sql-server/sql/sql-server-2005,asp.net/sql-server,0.5
c#/.net,visual-studio-2008,0.0
wpf,wpf,1.0
c#/linq/.net,linq,1.0
c#/.net/c++,c#/xml,0.5
data-binding/asp.net/c#,asp.net/data-binding,1.0
django/python,django/optimization,0.5
c#,.net/visual-studio/visual-studio-2008/unit-testing,0.0
javascript/html/flash,javascript/html/flash,1.0
php/mysql,php/mysql,1.0
css/html/jquery,css,1.0
unit-testing/c#/.net,unit-testing,1.0
python,python,1.0
svn,svn,1.0
c#,.net,0.0
wpf/c#/.net,wpf,1.0
c++,c++/oop,0.5
mysql/ruby-on-rails/sql-server/sql,ruby-on-rails/database,0.5
c#/.net,c#/design/networking,0.3333333333333333
windows/c#,c#/.net/windows/winapi,0.5
c#,version-control,0.0
php,php,1.0
java,java,1.0
c#/linq,performance/linq-to-sql,0.0
ruby-on-rails,ruby-on-rails/ruby,0.5
c#/wcf/asp.net/.net/multithreading,c#/.net,1.0
excel/c#,excel,1.0
iphone/objective-c,iphone/database,0.5
python,python,1.0
c#,macos,0.0
windows/c#/.net,c#/asp.net/windows,0.6666666666666666
linux/c/c++,linux,1.0
c#/.net,c#/.net,1.0
c#,c#/.net,0.5
c#,sql/sql-server,0.0
javascript/html/asp.net,javascript,1.0
mysql,mysql,1.0
c#/.net,silverlight,0.0
asp.net-mvc,asp.net-mvc,1.0
java/flex,java/flex,1.0
c#/.net/visual-studio-2008,vb.net/visual-studio/performance,0.0
sql/linq/c#,linq-to-sql,0.0
ajax/javascript,javascript/ajax,1.0
sql/c#,sharepoint,0.0
mysql,c#/multithreading,0.0
python/validation,python,1.0
c#/reflection/.net,c#/reflection,1.0
iphone,iphone/cocoa-touch,0.5
c#,windows/file,0.0
java,java/arrays/string,0.3333333333333333
excel,excel,1.0
c#,macos,0.0
c#,security,0.0
asp.net,asp.net,1.0
iphone/cocoa-touch,iphone,1.0
asp.net/c#,asp.net/string,0.5
c#/.net,c#,1.0
c#,.net/winforms,0.0
asp.net/oracle/visual-studio,visual-studio,1.0
c#,java,0.0
exception/c#/java/.net,c++/performance/exception,0.3333333333333333
asp.net,asp.net,1.0
java/xml/javascript,java,1.0
silverlight,c#/silverlight,0.5
mysql,sql/mysql,0.5
c#/winapi,jquery,0.0
c#,php,0.0
c++/c,c++/linux/file,0.3333333333333333
linux,linux,1.0
ruby-on-rails/ruby,ruby-on-rails,1.0
sql-server/sql-server-2005,sql-server,1.0
c/c++,c,1.0
jquery/javascript,jquery,1.0
c++,c++,1.0
svn/version-control,svn/version-control,1.0
excel/php,php/mysql/excel,0.6666666666666666
excel/c#,c#/excel,1.0
django/python,django,1.0
c#,c++,0.0
nhibernate,c#/nhibernate,0.5
c#/design-patterns/c++,design-patterns,1.0
c#,.net/string,0.0
eclipse/java,eclipse,1.0
database/sql-server/c#/sql/entity-framework,sql-server,1.0
linq/linq-to-sql/.net/c#,sql-server/linq-to-sql,0.5
c#/.net,file,0.0
php,php,1.0
winforms/asp.net/forms/c#/.net,c#/asp.net/jquery,0.6666666666666666
sql/sql-server,sql/performance,0.5
php/mysql/string,php/mysql,1.0
javascript/debugging,javascript/debugging,1.0
c#/.net,c#,1.0
c#/linq/.net,c#/linq/linq-to-sql,0.6666666666666666
python,python,1.0
jquery/javascript,javascript/jquery,1.0
excel/php,php,1.0
java,exception,0.0
c#,iphone/objective-c,0.0
c#/.net,c#/windows/winapi,0.3333333333333333
wpf/c#/asp.net/.net,c#/.net/wpf,1.0
java/.net,java,1.0
windows/c#/.net,windows/winapi,0.5
c#,ms-access,0.0
algorithm/python,algorithm,1.0
java,java,1.0
jquery/javascript,jquery,1.0
xml/html,html,1.0
java,java,1.0
iphone/objective-c/c#,iphone,1.0
vb.net/.net/c#/debugging,debugging,1.0
php,php/arrays,0.5
javascript,javascript,1.0
c#/.net,.net,1.0
c++/c,c,1.0
asp.net/c#,asp.net,1.0
c#,sharepoint,0.0
macos/cocoa,objective-c/cocoa/macos,0.6666666666666666
jquery/css/html/javascript,jquery,1.0
iphone/objective-c,iphone,1.0
c#,c#/events,0.5
unix,linux/unix,0.5
php,php,1.0
asp.net/.net,asp.net/sql-server-2005/reporting-services,0.3333333333333333
php/mysql,php/mysql,1.0
iphone,iphone,1.0
sharepoint,asp.net/sharepoint,0.5
web-services/.net/c#,web-services,1.0
ruby-on-rails,ruby-on-rails/ruby/database,0.3333333333333333
html,ajax/web-services,0.0
asp.net/sharepoint,.net/sharepoint,0.5
algorithm,sql-server/algorithm,0.5
c#,javascript,0.0
c#,linux,0.0
svn/version-control,windows/svn,0.5
php,php/string,0.5
macos/iphone/objective-c/cocoa,objective-c,1.0
c#/.net,reporting-services,0.0
c#/.net,winforms,0.0
python,python,1.0
wpf/.net/c#,c#/wpf/security,0.6666666666666666
java,java,1.0
exception/c#/.net,exception,1.0
asp.net/image,asp.net/security/optimization/image,0.5
.net,design,0.0
c#/.net,c/objective-c/cocoa,0.0
asp.net/c#,c#/asp.net,1.0
iphone/objective-c/cocoa-touch,iphone,1.0
windows,windows,1.0
cocoa/objective-c/cocoa-touch,objective-c/cocoa/cocoa-touch,1.0
winapi/c++/c#/windows,winapi,1.0
c#,django,0.0
web-services/.net,reporting-services,0.0
c#,java,0.0
c#,python,0.0
jquery,asp.net/jquery/ajax,0.3333333333333333
regex,regex,1.0
regex/c#,c#/regex,1.0
iphone,iphone,1.0
c#,language-agnostic,0.0
vb.net/.net,.net/vb.net,1.0
jquery/javascript,jquery,1.0
java,java/algorithm,0.5
c#,flash/actionscript-3,0.0
macos,iphone/objective-c,0.0
c#,php/string,0.0
c#,image,0.0
windows,c#/windows/security,0.3333333333333333
silverlight/c#/.net,silverlight/data-binding,0.5
c#/winforms,c#/.net,0.5
sql-server/linq-to-sql/stored-procedures/sql/.net,c#/linq-to-sql/stored-procedures,0.6666666666666666
c#/.net,c#/sql-server/linq-to-sql,0.3333333333333333
ruby-on-rails/ruby,ruby-on-rails/testing,0.5
sharepoint,sharepoint,1.0
iphone/cocoa-touch/objective-c,iphone,1.0
python/c++,python/c,0.5
asp.net,flash,0.0
java/c#/.net,java,1.0
jquery/html/javascript,jquery,1.0
mysql/sql,sql,1.0
ruby/python,ruby-on-rails/ruby,0.5
iphone/sql-server,c#/iphone/sql-server,0.6666666666666666
c#,java/oop,0.0
iphone/cocoa-touch,iphone,1.0
jquery/javascript,javascript/jquery,1.0
c++,c++,1.0
asp.net/iis/sharepoint,asp.net/sharepoint/iis/ms-access,0.75
javascript/validation,javascript,1.0
winforms/c#/.net,c#/.net/winforms,1.0
linq-to-sql/linq,c#/linq-to-sql,0.5
c#,.net/visual-studio-2008/unit-testing,0.0
java/.net,java,1.0
debugging/c#,c#/reflection,0.5
iphone/objective-c,iphone/objective-c,1.0
c#/.net/oop,.net/oop,1.0
c#,user-interface,0.0
svn/version-control,svn,1.0
excel,excel,1.0
java/networking,windows/networking,0.5
perl,perl,1.0
java,java,1.0
iis/.net,iis/ms-access,0.5
c#,wpf,0.0
c#,iphone,0.0
c#/.net,c#/winforms,0.5
python,python/algorithm,0.5
sql-server/sql,sql/sql-server,1.0
jquery/javascript,javascript/jquery,1.0
sql/algorithm,sql/vb.net/linq/algorithm,0.5
c#,visual-studio,0.0
iphone,iphone/cocoa-touch,0.5
jquery/javascript/ajax,jquery/forms,0.5
svn/version-control,visual-studio/svn/version-control,0.6666666666666666
c#/.net,c#/visual-studio,0.5
jquery/javascript,jquery,1.0
python/linux,python/c/linux/security,0.5
excel/sql/sql-server,sql/excel,1.0
c++,c,0.0
hibernate/java,hibernate,1.0
iphone/database,iphone/cocoa-touch,0.5
asp.net/.net/c#,c#/asp.net,1.0
c#,c#/database,0.5
perl/web-services,.net/web-services/debugging,0.3333333333333333
c#/.net,c#/linq,0.5
python,python/algorithm/performance,0.3333333333333333
c#,sql,0.0
c#,sql-server/tsql,0.0
ruby-on-rails/ruby,ruby-on-rails/ruby,1.0
python/string,python/regex,0.5
php/image,php,1.0
python,python,1.0
c#,actionscript-3,0.0
c#/c++/.net,c#/.net/winapi,0.6666666666666666
c#,c#/.net/string,0.3333333333333333
mysql/php,php/mysql/performance,0.6666666666666666
sharepoint/.net,sharepoint,1.0
c#/entity-framework/.net,.net/linq-to-sql,0.5
c#,delphi,0.0
c#/exception/asp.net-mvc/.net,c#/asp.net-mvc,1.0
python/c#,python,1.0
c#,c#/visual-studio/user-interface,0.3333333333333333
java/c#,java,1.0
regex/c#,regex,1.0
iphone/objective-c/cocoa-touch/cocoa,iphone,1.0
python,python,1.0
java/c#/linq/.net,java,1.0
c#,c#/string,0.5
c#,c#/.net-3.5,0.5
excel/vb.net,excel,1.0
entity-framework,.net/entity-framework,0.5
php,php,1.0
jquery/javascript,javascript/jquery,1.0
c#,http,0.0
php,php/http/validation,0.3333333333333333
python/xml,python/xml,1.0
asp.net-mvc/asp.net,c#/asp.net-mvc,0.5
c#,c#/algorithm,0.5
asp.net-mvc,sql/asp.net-mvc,0.5
c#/.net/java,.net/xml,0.5
c#,html/css,0.0
ruby-on-rails,ruby-on-rails/ruby,0.5
oracle/database/sql,performance,0.0
.net,c#,0.0
c#,language-agnostic,0.0
sql/linq-to-sql/linq/c#,c#/linq/entity-framework,0.6666666666666666
c#/.net,.net,1.0
javascript/jquery,javascript,1.0
c#/delphi,delphi,1.0
css/html,parsing,0.0
javascript,php/javascript,0.5
java,java,1.0
sharepoint,sharepoint,1.0
c#/.net/visual-studio,c#/visual-studio/visual-studio-2005,0.6666666666666666
java,windows,0.0
eclipse/java,java/eclipse,1.0
c#,objective-c,0.0
c#,excel,0.0
c#,python,0.0
asp.net/c#/winforms,asp.net/winforms,1.0
java,java,1.0
web-services/asp.net/ajax/c#,asp.net/jquery/web-services,0.6666666666666666
python,python,1.0
c#/c++,c++,1.0
c#,javascript/asp.net/vb.net,0.0
c#,objective-c,0.0
asp.net,c#/asp.net,0.5
firefox/javascript/internet-explorer,javascript,1.0
nhibernate/.net/c#,nhibernate,1.0
java/html/javascript,java,1.0
actionscript-3/flash,flash/actionscript-3,1.0
nhibernate/c#/.net,c#/nhibernate/linq-to-sql,0.6666666666666666
